id	TCGA-2J-AABE-01	TCGA-F2-A44H-01	TCGA-HZ-8001-01	TCGA-HZ-A8P1-01	TCGA-S4-A8RM-01	TCGA-HZ-8519-01	TCGA-US-A77G-01	TCGA-3A-A9IJ-01	TCGA-3A-A9IR-01	TCGA-3A-A9IB-01	TCGA-3A-A9IO-01	TCGA-YB-A89D-01	TCGA-IB-A7M4-01	TCGA-IB-7885-01	TCGA-HZ-8637-01	TCGA-HZ-A77Q-01	TCGA-HZ-7920-01	TCGA-2J-AAB4-01	TCGA-YY-A8LH-01	TCGA-3A-A9IL-01	TCGA-HZ-7922-01	TCGA-2J-AABT-01	TCGA-IB-A5ST-01	TCGA-FB-A78T-01	TCGA-FB-AAQ0-01	TCGA-Z5-AAPL-01	TCGA-HZ-8638-01	TCGA-3A-A9IS-01	TCGA-FB-AAQ3-01	TCGA-S4-A8RP-01	TCGA-IB-AAUU-01	TCGA-2J-AABP-01	TCGA-3A-A9IX-01	TCGA-F2-6880-01	TCGA-Q3-A5QY-01	TCGA-US-A776-01	TCGA-RL-AAAS-01	TCGA-IB-AAUV-01	TCGA-LB-A8F3-01	TCGA-FB-AAPY-01	TCGA-XD-AAUG-01	TCGA-2J-AAB1-01	TCGA-HZ-A77P-01	TCGA-FB-A7DR-01	TCGA-FB-AAPQ-01	TCGA-3A-A9I5-01	TCGA-FB-AAPS-01	TCGA-HZ-7923-01	TCGA-HZ-A49H-01	TCGA-3A-A9IV-01	TCGA-XD-AAUL-01	TCGA-3A-A9IH-01	TCGA-2J-AABO-01	TCGA-FB-A4P5-01	TCGA-FB-A5VM-01	TCGA-IB-7897-01	TCGA-IB-AAUM-01	TCGA-US-A779-01	TCGA-3A-A9IU-01	TCGA-IB-7888-01	TCGA-2J-AABU-01	TCGA-IB-A5SS-01	TCGA-HZ-8002-01	TCGA-OE-A75W-01	TCGA-2J-AAB6-01	TCGA-IB-7889-01	TCGA-HZ-7918-01	TCGA-3A-A9I9-01	TCGA-FB-AAPP-01	TCGA-H8-A6C1-01	TCGA-F2-6879-01	TCGA-3A-A9IC-01	TCGA-IB-A7LX-01	TCGA-2J-AAB9-01	TCGA-2L-AAQE-01	TCGA-US-A774-01	TCGA-HZ-A9TJ-01	TCGA-HV-A7OP-01	TCGA-2J-AABI-01	TCGA-H6-8124-01	TCGA-RB-AA9M-01	TCGA-HZ-A9TJ-06	TCGA-F2-7276-01	TCGA-IB-7890-01	TCGA-FB-AAPZ-01	TCGA-IB-7645-01	TCGA-IB-7893-01	TCGA-US-A77J-01	TCGA-HZ-7924-01	TCGA-2J-AABR-01	TCGA-IB-A5SQ-01	TCGA-3A-A9J0-01	TCGA-HZ-8003-01	TCGA-2J-AABH-01	TCGA-HV-A5A6-01	TCGA-IB-7654-01
CLU	11748.71792	28095.03563	92607.96975	6083.010469	11897.538	48213.82831	17571.80198	124783.6001	626.9123049	13168.12188	308711.0863	45518.99705	19161.20245	11572.87005	37154.0968	27276.23166	120201.2485	51569.87866	14853.80988	245256.2892	15557.41412	19244.7468	58915.46105	31601.27701	4942.438289	51318.12764	73185.85696	301204.5127	14114.85958	26087.64336	21594.30626	6177.101383	57333.60157	125322.7608	48767.98053	4136.785305	64624.76862	27466.74791	52716.03495	35550.67669	60977.49378	30295.91374	56252.35248	27124.17975	28438.47688	74977.44987	21351.13146	42283.75319	67881.40673	230637.7522	17220.58898	30069.83673	31958.84691	59341.17408	36508.96464	63448.46656	62067.60982	93632.15469	16374.88016	50468.68082	7981.255108	5704.161251	51051.18496	15926.80929	26086.50624	40281.66533	37368.57534	47975.89579	1058.289115	17015.85073	11051.85191	13344.84534	8186.952546	44918.8327	10922.50485	41539.05257	17816.62492	78540.8733	11273.38214	18890.87396	31547.49446	78294.60579	69658.26558	23539.96825	18377.18647	26992.60408	11694.28162	113222.5155	67741.18433	50589.18012	58827.97157	5939.247051	50762.03367	25587.66931	7453.950024	56220.91477
CLTB	8148.81792	4420.880868	4642.79152	11309.8094	7843.581245	3043.579166	20568.57786	12297.56798	6045.732401	12833.39268	4351.729525	8769.369481	11041.66671	12984.35867	2212.901491	8859.040663	2986.4258	14572.52702	20827.87562	4572.763551	3905.851273	7400.017021	5791.691703	18715.05335	15074.40781	3984.549132	3680.186957	5354.05637	17808.33136	8326.06153	24882.43061	3371.310106	4752.976907	3277.527768	10205.55273	9828.945816	6408.41547	3849.938617	7801.157797	13296.32331	4954.800958	31566.85188	5541.118413	6549.39757	7059.423062	10477.15428	5913.193439	2305.686233	9651.318316	2697.585547	25691.27952	17258.94454	10637.61405	9443.539573	8781.635911	2424.653551	3838.859972	18500.67006	8575.26722	5832.607633	14933.87799	19117.9297	2260.498968	20372.32277	19727.71031	12914.12952	3097.384971	18793.31606	8745.060348	7951.13755	15446.25975	16316.54789	8993.537125	10474.78777	11135.95449	7437.467836	15917.5182	8203.050132	3636.143543	4255.148492	7928.978386	13175.97528	4102.2618	11218.53621	5787.866348	4480.771181	10765.78855	5431.282858	4355.472703	4224.828058	9751.161455	8948.529058	2012.757068	22289.12446	11457.71994	27618.39023
CLIC3	2135.883061	169.8279929	346.731709	535.205832	323.4351435	52.26857521	3617.940811	39.15029324	21.25560068	1839.618905	24.83411951	1787.775185	1773.598287	1401.144476	180.0227123	1694.021126	21.57314389	2116.233086	1579.08959	45.09960524	199.1233823	446.5636912	365.310497	901.712907	2450.108339	297.1420945	63.50454152	4.861820771	3179.177739	831.8511398	633.0654726	94.11761923	503.755398	47.85840069	1750.155825	75.88875397	351.4512132	215.4785021	70.41476661	903.4757933	490.9743123	4958.858843	387.790945	208.6160897	633.9084462	1145.083175	456.4480626	123.0706747	387.9421024	39.50851907	830.323257	7635.538446	2237.963819	1470.558586	2042.535264	69.54572163	423.6145569	2823.942985	4818.332217	281.1895329	4497.729074	2396.536697	46.53470043	6092.797365	4999.742027	1650.701019	26.91972538	6768.07247	13.22473974	483.1692017	2524.61722	973.33289	1950.72494	693.4583916	1632.120413	1075.35944	727.2758122	3890.445019	2326.516461	658.7455177	396.773694	1379.877091	249.5587162	5992.932317	1540.838518	125.3639691	1871.667566	231.6147166	37.79549227	173.6887631	417.1690882	2530.261947	131.1469156	4040.246041	268.6570144	1352.616737
CLDN7	4896.280783	6740.916598	3557.606865	17204.71228	5476.672914	3125.056301	7568.326898	533.4889991	2421.051512	7013.809196	2600.909569	8511.525933	12409.09662	7092.477552	3610.04037	3913.773625	3052.261676	8706.749414	14080.33404	2456.530432	6613.095102	2445.717397	3649.33661	6152.976794	10052.84785	1469.68691	7547.503724	3026.327485	8250.308578	7330.092927	5536.071497	143.9707821	3627.499973	4307.43581	1567.8992	26652.13382	5884.399872	1110.80091	23511.49301	5171.197857	1629.596031	14442.32601	3216.881492	8272.596572	9127.800972	20731.32207	1583.891604	2537.131983	2858.535426	8372.012006	7123.808105	12549.28428	3561.954287	3718.601386	7758.246972	1104.171784	4019.631582	9338.684987	9865.373955	1599.894699	4075.57432	5991.301133	2892.185533	8255.29037	14798.34241	7188.011496	5589.293181	5631.792877	17150.04361	5041.219422	6816.639278	6954.059469	8734.540139	5842.265475	13264.46833	4416.499875	11107.39614	26783.91384	4209.379969	5112.069212	6623.043255	7219.540211	5157.534844	2577.623472	9092.788588	2943.370451	2848.603338	3973.870854	10159.65422	4933.806988	8078.526528	7725.93396	2506.548545	8519.67595	5541.736277	4336.463949
CLDN4	24370.37426	13439.63474	12610.62831	27946.68453	18717.15592	6049.580911	19643.04851	498.7192263	2017.038339	14257.851	2551.27173	39234.48471	37878.82227	28491.88113	7282.723434	29139.02215	3001.318993	39767.07461	55715.07084	4495.668112	10491.03908	14504.9632	13522.90245	10352.34949	22857.36703	7430.021639	8464.532106	880.8030515	17042.16079	16107.25286	52388.93	79.37485623	9227.770533	4900.660433	7055.102609	46698.35602	9801.410171	1708.934525	70110.52512	12757.11494	2819.184309	41252.8124	9189.063262	31826.22382	21173.55803	14493.88342	5605.301406	4358.295492	2187.63143	8087.786814	38773.38235	32612.22637	15545.45658	5967.996325	26936.30332	1776.889409	5389.230234	15861.75601	88085.44677	4212.467216	18894.21373	44861.1241	4289.227315	47770.9857	23364.44323	26679.53023	2965.133123	15414.09934	50182.74827	15419.10219	18143.68991	49597.84461	45920.879	20424.4726	44520.98906	16129.48161	54979.30519	51299.80061	33308.28094	21962.61237	20044.2682	44590.27857	10370.11636	9384.72157	26554.55441	14182.33499	11601.98193	12558.28623	9213.131835	19654.34984	28168.82934	31705.13884	6663.258831	37088.65299	14928.754	19154.07321
CLDN1	5989.40211	4131.198767	4435.505122	2531.156084	5920.054157	4743.899201	5869.563217	91.29742996	153.7852181	10324.30608	258.553276	8352.360371	23789.95568	12393.75721	8769.54936	5499.585756	2188.560843	11137.712	3650.411355	650.5409275	14331.88608	3411.005104	5027.452198	2930.314959	2560.252432	924.2689024	5669.660085	97.42472534	11809.78094	6600.464648	5766.069014	109.9747053	9724.827154	4682.914148	4330.508766	1532.686039	8717.794998	2425.357621	6583.771095	4600.257959	1605.36803	8351.138522	2719.714615	7044.465145	2736.402399	14110.36924	2496.607071	2941.743941	3312.161239	178.0843257	9912.184074	7119.445549	11935.73608	4167.380973	19502.21941	2931.117359	3417.828886	9965.423456	6866.856737	5261.311141	17349.77371	6253.050234	5524.772956	3645.331802	1905.301597	7683.821043	6676.014052	4842.29942	5319.518719	7327.655674	7139.717695	3605.437709	7677.873153	10228.28994	3008.104463	7495.782825	5093.986908	564.3826075	22648.48152	26787.20081	11757.75521	5574.862423	17402.26783	8748.036868	8040.70577	6801.316346	7091.885475	3575.47391	3267.245351	12760.90325	4671.403988	4334.107949	4197.204294	6709.377468	12003.71095	1877.04611
CLCA2	1.403336087	2.743556467	306.6642064	8.998426896	3.105565023	14.89852981	0	3.29775999	0	6.674880765	0.012190176	76.35289692	153.0484312	3.549490281	3.396523423	69.14643952	5.412777556	5.036618908	1.782029987	0.915996013	0.9026916	1.446982028	175.7991928	0	1.308657345	4.272166393	7.479728517	0	1.766796011	3.723349009	6.063138006	73.57650376	5.3222227	2.937813114	46.77595217	472.2819783	10.47997319	90.07657887	23.49093697	16.38038086	3.948156655	0.02175751	24.55722968	6.614731113	0.338788704	3.592944936	143.0348932	73.11225032	77.33030031	3.670790545	3.464364001	3.149479726	38.29451182	19.26187318	725.0277429	53.63739754	3.818656466	2.09510875	0.857419418	3.442885857	31.15147815	0.868517706	38.19952511	0.014739139	40.21885042	0.791603504	30.4005901	1.103628903	110.0978246	99.80016095	82.48907089	2.085637692	19.60180698	0.419964312	2.975228176	3.311816365	3.748983315	6.946790159	2.744530437	29.89829304	4.011204866	20.45358548	16.79232767	10.43140472	307.5811454	27.05675644	218.5799285	69.24641997	22.36880021	893.381305	3.918306813	8.008525303	7.699056436	28.64945982	4.448029007	2.047589562
CKS1B	990.285567	730.6245794	824.6615114	1350.377279	722.8983109	623.8505902	1013.399929	581.2772817	232.8639624	789.4156325	420.9132937	528.4090326	1331.314756	893.1585044	990.1257216	491.3453581	343.2056106	755.5315509	1498.084856	157.9131016	1126.082519	413.6447047	829.5899568	730.5466098	1122.775898	515.7263695	523.8210808	195.8326694	1529.757742	619.8913407	1184.025098	1936.494048	430.1094649	314.8175598	451.1671814	1288.255244	630.705828	275.3711233	2768.423533	568.8991984	294.6498385	896.5494483	484.0059998	703.677574	3097.002543	1573.985835	434.3679038	327.063059	564.9361343	261.714641	740.5972906	1363.306996	747.7483329	549.8604478	2484.992056	499.2716272	489.2284833	1099.650572	1117.690104	890.8295227	1093.078282	1151.162919	600.9189828	1713.897456	2017.244068	1127.69172	782.1575532	595.1066824	1181.364482	661.0266551	1320.100955	1007.493691	1522.023884	793.4776599	1274.723159	473.017022	1181.520281	2882.131716	1855.169008	1134.614851	1178.303303	1284.530751	416.0362765	1083.299984	925.7045812	630.5020452	1688.011142	588.0069131	537.0595199	561.1809335	1250.552466	1359.913205	413.7268118	1370.9414	903.8230275	601.5785619
CKMT1B	279.1565828	225.3243882	215.7251407	1090.121888	383.4206063	283.374358	843.28689	865.8192715	366.2124474	106.197487	447.7862438	441.383101	217.90985	253.8550028	71.56086131	205.4139504	157.5535763	500.3233715	807.340857	904.4684824	147.0107527	255.5795569	171.8816959	786.4338123	1139.520916	108.2629273	812.696869	247.477766	559.7377497	412.6453807	557.9304141	3.451968826	98.33570977	54.98436632	229.9649933	743.193497	191.4222547	32.82236984	92.75269446	571.9547804	122.5252434	473.2008067	383.2507859	350.8887033	530.7954152	120.8013039	235.6154631	106.8259554	347.650262	305.8676398	131.0056595	438.8092381	438.0623756	174.7484414	307.3425502	74.0054565	219.2635301	827.3008267	263.0109523	167.1494068	513.2837877	198.3166193	66.71359083	1853.218856	195.3213452	473.7151306	23.43362633	662.7158191	1050.680754	920.9102778	664.5888102	546.707197	84.80270707	122.5604143	397.1094973	221.2807004	165.7461275	1412.431679	4.901921914	281.6295275	127.56818	320.8874803	80.9767962	51.87594297	56.14336152	328.8101868	89.52198793	107.8926448	843.1276908	89.34267304	93.24285541	657.1969854	103.1778839	183.7661145	558.1082823	699.9503054
CKB	3503.451834	4932.829207	2553.334054	1468.540221	2353.238793	4974.877297	3708.518816	13377.43813	22596.44021	8456.086769	11839.99416	3200.070385	3353.592537	2539.210637	867.9779245	1856.82028	2134.535422	2140.667637	10033.96612	18170.90946	1448.967905	25247.70276	1275.714365	2538.779859	5846.950642	907.2908493	4654.607676	13272.64865	3387.326211	1892.516327	3882.486625	3550.341024	2326.825997	5098.73482	1992.765723	1574.083475	2733.029122	1530.018254	3549.360719	3199.517617	4220.367868	4694.95391	24576.58912	9601.271367	2835.116515	3781.160369	1592.478	1591.785293	3073.689869	32231.79629	2123.280637	3296.281149	6983.262556	4070.352027	2186.181246	1362.534674	2439.523418	7581.084079	2473.271968	1235.212997	2155.724022	3795.865824	1170.581827	10546.6742	4213.988065	1847.981103	604.6357787	4772.433419	2317.433239	2600.643964	4239.436377	2066.76134	2402.661996	2375.457868	2126.521451	2558.828526	3974.502394	9212.996178	857.5257517	1544.048904	2395.027523	3004.045996	1954.463574	2893.009974	2885.823655	756.7626674	1820.467553	2828.575218	2279.26768	1397.334096	3992.148438	10486.39607	1579.729381	2233.448084	3150.661342	1561.80169
CHST15	5095.280774	2923.744975	2153.395412	1261.814827	369.7578918	1459.212874	1221.348797	372.695252	3134.483049	4332.711627	508.8194791	1960.782324	2525.84324	3924.34003	2477.049136	4364.460632	2089.948541	2898.859189	2316.216281	549.007021	3557.847847	3649.144462	3342.518299	1394.898436	980.2678378	3184.421363	1616.809244	220.1916369	870.1542674	1682.454944	1977.09427	2146.283899	2204.432282	2794.819373	2687.571069	625.8839208	1674.542603	2042.890565	1288.875306	1590.040566	1959.740936	1427.068755	3992.861025	5231.23583	3022.092955	785.3651649	3412.855298	1909.636227	1606.802065	627.276107	4324.150884	2352.36962	1098.619535	2183.983082	2614.95999	1768.61422	1294.132347	1235.821413	2067.483006	2433.085843	3822.944399	6658.005569	3319.221541	1936.619448	2323.689214	2854.096819	2651.075976	2036.613905	84.6445754	1058.236413	3517.502322	4134.53061	6712.433733	2120.554547	3849.981286	3092.754123	852.7424786	7680.511086	15708.27987	2857.83726	2243.644404	1169.485411	3107.803341	5770.920837	2161.87297	2836.625536	5343.640187	1741.220362	1779.428238	1971.856755	3606.380327	3181.875919	2973.346462	2071.157983	1263.826569	3417.44172
CHP2	9.131967382	0.444459269	0	1.373252722	0	29.56067911	536.1725164	1.120186118	0	1.624249527	4.151104419	5.331539	6.610966037	17.48822336	51.45079076	0.094910676	0.475538357	0.793130924	973.5207069	0	111.6683727	159.2937626	1186.740604	0.732809049	0.08013311	15.94555335	58.5954617	0.964383316	161.8461261	872.5551072	841.9307368	1.185240333	37.10452516	7.686994063	19.47720808	85.74825725	2.110417678	78.52929866	0.042769281	214.8564219	37.09913715	0.02234183	237.2073039	19.89128825	122.4413754	2.414129327	3.775596761	2.620026647	5.325350929	0.071194836	13.13784293	3.149686083	5.021031631	4.251398044	11.64356301	24.1409174	1.33353198	4.174754236	4.443453069	2.311918173	121.8336719	9.918856965	1.269854619	0.014751648	14.86309059	2.4881212	4.292930551	8.627554723	1.874926179	10.86339084	60.77854166	4.157354307	1.742456699	2.663988687	13.89546695	64.18275229	0.078957241	0.408306242	0.605831655	4.640216735	4.828456267	0.848652997	4.102041134	0.054809002	13.46377284	1.632526101	1.792348693	3.463450707	2272.568552	18.43848861	3.91832647	377.4839423	12.52097784	0.855899534	1.140938015	3.485806256
CHN2	658.5364205	975.2306398	433.8409569	1023.27851	1966.14497	2141.13901	1271.494959	664.9249297	41.19898626	365.9793174	322.6700122	1038.730872	446.7355876	396.2106267	462.0926194	546.7507404	335.1378532	718.097545	757.2010062	233.1245449	742.640802	841.5341359	392.8258021	627.2090912	552.3216448	228.1699252	481.5308067	821.3782048	638.6621408	663.9743861	987.2627544	213.1022603	947.9986647	2060.717374	184.1615008	1512.004021	735.2924619	894.5867742	1582.472631	771.4855048	803.2701161	933.6779966	677.9905661	377.4294906	890.2564417	300.124435	363.2190754	1079.920663	945.4120263	1120.518581	459.1067788	314.276029	587.3995559	352.0744512	306.2979508	560.7184866	958.4164028	584.1315362	321.351621	1643.746437	311.4984241	291.6005293	729.1459557	450.6046431	192.6772873	1143.058925	2238.903161	901.2069851	3916.491224	764.7791253	1209.359412	386.2345847	612.7093992	614.7185192	561.9088102	598.9224254	640.7355437	262.0689315	156.0636345	361.2938253	554.7417892	442.1043257	538.1157321	648.1551946	376.9009115	1789.28115	313.4333528	291.766619	1259.628236	493.9287084	365.1462106	655.0112223	1040.632633	634.7878618	560.3602658	899.6541637
CHEK2	304.8588216	260.8635076	485.6028812	379.160066	294.7247964	224.5841357	355.4401281	63.05552006	40.47929396	442.8061897	92.0555945	267.393072	366.7842822	336.8317524	753.4246957	337.6129917	317.2275127	381.1749539	332.177327	74.24175865	405.7585658	258.2055708	533.9091671	338.2229373	357.2216986	477.4958595	366.3070301	66.24374275	340.9339711	219.4324545	279.7933471	1511.307736	316.9903182	116.3808151	430.7144845	886.1197474	343.0694513	381.7774196	388.6628576	383.6961802	258.8994381	302.3972482	336.291814	291.1375954	333.7368774	628.1430637	418.3253248	286.2513744	394.2777202	99.24528329	210.1815906	290.0690485	314.3785576	470.5634224	666.3803576	277.4355055	253.9211492	445.8848473	183.1010732	284.5455992	358.1865513	292.5256708	314.7349577	612.9120321	455.8683921	349.5177246	316.6816018	297.555828	433.2463988	533.5702287	275.6950523	300.2867828	325.1044306	283.5560304	375.268341	274.5168149	294.8177145	1031.771169	368.2598508	316.3628116	236.422862	438.5803174	275.7230217	257.9129983	348.820586	274.5578101	509.0616459	483.5136282	419.4439306	276.3256071	243.4299864	476.7518587	246.8846009	233.0880023	682.4729298	165.8169612
CFH	5359.253786	5977.121387	10280.87321	2236.976411	5474.285819	8147.975771	2644.070246	234.7116055	522.8646286	8973.948221	769.4260021	6150.76016	3089.733704	5830.134527	11755.98201	11506.60523	10099.32892	5037.841036	1328.713079	2094.580284	8284.536282	3278.007782	8202.333212	4503.703189	1798.312201	2643.287317	14273.25314	275.7304337	6311.580611	4867.333536	5499.350376	8517.056543	8552.769112	2124.583305	4186.28653	889.053508	11060.66626	10943.15348	2975.310622	7248.26312	10804.31765	5580.886762	5812.840926	6472.591897	6624.922982	21283.30943	5688.649968	11406.44773	8895.601498	1565.068957	3637.070486	4139.899242	5325.264809	6787.660121	6446.553406	14615.12386	4627.625153	2031.975938	9157.047986	15134.50701	7547.1807	4052.14689	13127.39774	3702.564608	3953.452562	4944.490657	8753.78049	3149.442049	396.2273683	3236.970094	5669.572927	4933.909916	6871.323492	4382.428576	1961.719636	8227.399057	6480.093766	343.5401239	8193.27299	15212.69633	6729.426062	3999.729941	9411.717078	8940.264245	6914.951164	13429.05285	12789.23277	7603.723251	8160.913899	13472.28903	4232.631405	3931.122162	4347.658134	4675.83643	2555.132704	5998.701149
CENPF	1212.820173	1318.341069	851.5945619	2397.711699	947.3561552	1354.796281	1695.937502	46.75494876	30.51840021	1790.609333	50.68836847	552.8180038	1622.566982	1766.589087	1545.895776	616.059674	527.0000498	2528.840456	1304.180955	111.8475399	1907.829777	771.8318409	1383.246126	1649.287744	1939.544547	1780.550259	1764.243918	536.8575759	1036.595834	965.9534906	1373.751905	5017.416652	530.0925997	80.94422767	683.0897411	2733.233552	672.5481904	375.681951	1678.587278	772.5141915	230.9084549	1066.318168	900.3871691	1554.377852	1042.464534	1875.256629	690.7609201	603.9025858	471.6746995	1465.807393	1138.177141	1270.305315	938.2603404	1107.739652	1469.070666	1149.000457	515.2456013	797.2083878	1981.333317	991.331419	2185.781023	2916.453445	955.4076658	990.6906368	3744.475204	734.7286131	1057.091637	1099.95412	2810.322551	2462.317169	3024.245009	3498.745426	3160.17858	1007.120126	1365.063774	1049.175692	1438.567779	1031.623264	2747.91249	1595.391869	2009.676404	2558.385436	499.9660762	2126.267882	1390.733529	1368.71112	4089.814367	702.6553334	2386.272199	853.3446399	1478.278768	1551.789737	1425.426813	1655.14719	2001.353316	970.9560686
CENPB	6680.019838	5558.44678	6075.662814	4868.129109	4058.754537	4482.620365	5777.86455	6925.054729	6142.721166	4713.80165	5670.263457	6342.79966	3036.083685	4662.466222	3366.792228	6892.698274	3501.214658	5369.685677	9250.362756	7045.33222	4913.747995	5487.765031	5884.577083	3220.935788	6686.893622	2708.014499	3577.533877	7231.645366	5480.239225	4633.814833	4313.596079	9640.015097	4283.283456	5670.331904	4731.988518	8188.82122	6303.809189	6217.862851	9904.08658	6004.068252	5611.35308	5333.671106	6282.332278	5518.533803	4080.605628	6118.220879	5761.014166	3068.94895	6039.227615	4576.702986	5965.385941	6759.86893	5925.14885	5070.326626	10228.4794	2480.945846	4144.682276	9380.250812	5854.205753	4172.924436	7504.619175	7696.798015	3346.286885	11747.60609	4581.777204	5088.229739	2935.562186	6024.920816	9741.032943	5263.540518	6472.627091	6404.234843	5862.907469	4968.450886	4881.472211	4968.167143	4219.411968	15057.77305	8534.382631	4220.464961	5139.514859	4395.526707	4386.576821	4418.377022	3119.908971	3889.22072	4001.962668	5996.497641	4048.937943	4921.563092	6838.77247	8798.622343	3314.747614	3836.599103	5942.432677	5301.795892
CENPA	68.27133954	85.00457636	146.4350581	130.6368164	75.01827342	71.89913757	232.5781468	13.07732175	3.442843021	299.5543128	4.150977474	62.62456652	256.1374434	199.6991396	191.7309586	93.28496099	42.05058484	80.78138355	156.5418288	15.95420737	140.522764	64.65384777	99.68918457	92.7820081	138.9926259	175.0768944	203.9041837	38.96234314	363.2843295	94.70415334	186.2822817	1039.431187	56.49063325	2.90913461	79.89747432	359.7827384	62.77385714	43.30567328	67.0549707	122.7857894	26.90491189	140.0555151	98.45147404	125.1776843	89.1191536	196.8619252	88.39643203	59.21932959	60.43759074	108.7524889	131.0474577	92.8603696	111.297422	205.9718781	524.8071986	64.42594235	29.83221314	171.5000373	98.71518346	65.54032989	329.0451202	260.8689499	86.23858237	122.8058113	221.9076111	78.1797141	132.2164595	92.40516239	612.1897647	139.3175076	374.0287403	216.4064239	262.6248404	120.2007375	227.3461202	110.6161103	81.69832262	380.7307536	289.5717544	98.55210676	124.3246508	89.99075724	52.06103406	92.15416065	206.0158828	87.23463551	385.7371959	118.0869667	257.1571725	80.77133109	192.3917873	304.1662358	147.5509582	98.59050091	256.477584	70.58097904
CELSR1	4456.124187	1786.199241	1095.121962	1009.481548	3212.121743	1200.603551	3176.331451	193.4290686	3486.533789	5317.056593	145.8310817	1915.156792	3536.358294	7377.069174	2922.879142	2300.096869	838.0720693	2538.089981	3201.783816	322.4356638	5097.170461	1127.426402	1599.850791	2135.212331	1537.374745	2012.960614	1247.145751	252.3451106	594.0800305	3136.127727	2542.887993	1198.965561	2277.310034	629.0775245	2204.234526	3229.008733	1305.333287	1201.413625	1792.551346	1622.781692	846.7257438	2404.23243	2373.481298	1728.859782	3014.130387	2066.379968	1603.467325	1205.187484	1265.522919	623.6913928	2702.120756	3630.035971	2071.520055	2384.502345	5231.992529	1354.217406	1096.010851	1853.201418	3470.686524	2221.967528	3717.082669	12098.77147	1417.823475	1761.796374	5955.90732	2602.34807	1208.467906	1456.580429	3975.685194	2185.645937	2412.277525	2180.660587	8768.603126	1514.921879	3499.530671	3608.926597	3084.155621	81.94768979	7814.496332	7518.855921	2377.837972	2601.114911	2521.596779	9916.28092	2351.707077	2273.849257	5702.801552	1597.074442	1664.91748	1312.990805	2075.085593	8104.93456	1888.349325	2415.462127	4372.590579	734.28987
